x,y,theta,u,v,r
4.87,5,0,0.1,0,0
4.88,5,0,0.1,0,0
4.89,5,0,0.1,0,0
4.9,5,0,0.1,0,0
4.91,5,0,0.1,0,0
4.92,5,0,0.1,0,0
4.93,5,0,0.1,0,0
4.94,5,0,0.1,0,0
4.95,5,0,0.1,0,0
4.96,5,0,0.1,0,0
4.97,5,0,0.1,0,0
4.98,5,0,0.1,0,0
4.99,5,0,0.1,0,0
5,5,0,0.1,0,0
5.01,5,0,0.1,0,0
5.02,5,0,0.1,0,0
5.03,5,0,0.1,0,0
5.04,5,0,0.1,0,0
5.05,5,0,0.1,0,0
5.06,5,0,0.1,0,0
5.07,5,0,0.1,0,0
5.08,5,0,0.1,0,0
5.09,5,0,0.1,0,0
5.1,5,0,0.1,0,0
5.11,5,0,0.1,0,0
5.12,5,0,0.1,0,0
5.13,5,0,0.1,0,0
5.14,5,0,0.1,0,0
5.15,5,0,0.1,0,0
5.16,5,0,0.1,0,0
5.17,5,0,0.1,0,0
5.18,5,0,0.1,0,0
5.19,5,0,0.1,0,0
5.2,5,0,0.1,0,0
5.21,5,0,0.1,0,0
5.22,5,0,0.1,0,0
5.23,5,0,0.1,0,0
5.24,5,0,0.1,0,0
5.25,5,0,0.1,0,0
5.26,5,0,0.1,0,0
5.27,5,0,0.1,0,0
5.28,5,0,0.1,0,0
5.29,5,0,0.1,0,0
5.3,5,0,0.1,0,0
5.31,5,0,0.1,0,0
5.32,5,0,0.1,0,0
5.33,5,0,0.1,0,0
5.34,5,0,0.1,0,0
5.35,5,0,0.1,0,0
5.36,5,0,0.1,0,0
5.37,5,0,0.1,0,0
5.38,5,0,0.1,0,0
5.39,5,0,0.1,0,0
5.4,5,0,0.1,0,0
5.41,5,0,0.1,0,0
5.42,5,0,0.1,0,0
5.43,5,0,0.1,0,0
5.44,5,0,0.1,0,0
5.45,5,0,0.1,0,0
5.46,5,0,0.1,0,0
5.47,5,0,0.1,0,0
5.48,5,0,0.1,0,0
5.49,5,0,0.1,0,0
5.5,5,0,0.1,0,0
5.51,5,0,0.1,0,0
5.52,5,0,0.1,0,0
5.53,5,0,0.1,0,0
5.54,5,0,0.1,0,0
5.55,5,0,0.1,0,0
5.56,5,0,0.1,0,0
5.57,5,0,0.1,0,0
5.58,5,0,0.1,0,0
5.59,5,0,0.1,0,0
5.6,5,0,0.1,0,0
5.61,5,0,0.1,0,0
5.62,5,0,0.1,0,0
5.63,5,0,0.1,0,0
5.64,5,0,0.1,0,0
5.65,5,0,0.1,0,0
5.66,5,0,0.1,0,0
5.67,5,0,0.1,0,0
5.68,5,0,0.1,0,0
5.69,5,0,0.1,0,0
5.7,5,0,0.1,0,0
5.71,5,0,0.1,0,0
5.72,5,0,0.1,0,0
5.73,5,0,0.1,0,0
5.74,5,0,0.1,0,0
5.75,5,0,0.1,0,0
5.76,5,0,0.1,0,0
5.77,5,0,0.1,0,0
5.78,5,0,0.1,0,0
5.79,5,0,0.1,0,0
5.8,5,0,0.1,0,0
5.81,5,0,0.1,0,0
5.82,5,0,0.1,0,0
5.83,5,0,0.1,0,0
5.84,5,0,0.1,0,0
5.85,5,0,0.1,0,0
5.86,5,0,0.1,0,0
5.87,5,0,0.1,0,0
5.88,5,0,0.1,0,0
5.89,5,0,0.1,0,0
5.9,5,0,0.1,0,0
5.91,5,0,0.1,0,0
5.92,5,0,0.1,0,0
5.93,5,0,0.1,0,0
5.94,5,0,0.1,0,0
5.95,5,0,0.1,0,0
5.96,5,0,0.1,0,0
5.97,5,0,0.1,0,0
5.98,5,0,0.1,0,0
5.99,5,0,0.1,0,0
6,5,0,0.1,0,0
6.01,5,0,0.1,0,0
6.02,5,0,0.1,0,0
6.03,5,0,0.1,0,0
6.04,5,0,0.1,0,0
6.05,5,0,0.1,0,0
6.06,5,0,0.1,0,0
6.07,5,0,0.1,0,0
6.08,5,0,0.1,0,0
6.09,5,0,0.1,0,0
6.1,5,0,0.1,0,0
6.11,5,0,0.1,0,0
6.12,5,0,0.1,0,0
6.13,5,0,0.1,0,0
6.14,5,0,0.1,0,0
6.15,5,0,0.1,0,0
6.16,5,0,0.1,0,0
6.17,5,0,0.1,0,0
6.18,5,0,0.1,0,0
6.19,5,0,0.1,0,0
6.2,5,0,0.1,0,0
6.21,5,0,0.1,0,0
6.22,5,0,0.1,0,0
6.23,5,0,0.1,0,0
6.24,5,0,0.1,0,0
6.25,5,0,0.1,0,0
6.26,5,0,0.1,0,0
6.27,5,0,0.1,0,0
6.28,5,0,0.1,0,0
6.29,5,0,0.1,0,0
6.3,5,0,0.1,0,0
6.31,5,0,0.1,0,0
6.32,5,0,0.1,0,0
6.33,5,0,0.1,0,0
6.34,5,0,0.1,0,0
6.35,5,0,0.1,0,0
6.36,5,0,0.1,0,0
6.37,5,0,0.1,0,0
6.38,5,0,0.1,0,0
6.39,5,0,0.1,0,0
6.4,5,0,0.1,0,0
6.41,5,0,0.1,0,0
6.42,5,0,0.1,0,0
6.43,5,0,0.1,0,0
6.44,5,0,0.1,0,0
6.45,5,0,0.1,0,0
6.46,5,0,0.1,0,0
6.47,5,0,0.1,0,0
6.48,5,0,0.1,0,0
6.49,5,0,0.1,0,0
6.5,5,0,0.1,0,0
6.51,5,0,0.1,0,0
6.52,5,0,0.1,0,0
6.53,5,0,0.1,0,0
6.54,5,0,0.1,0,0
6.55,5,0,0.1,0,0
6.56,5,0,0.1,0,0
6.57,5,0,0.1,0,0
6.58,5,0,0.1,0,0
6.59,5,0,0.1,0,0
6.6,5,0,0.1,0,0
6.61,5,0,0.1,0,0
6.62,5,0,0.1,0,0
6.63,5,0,0.1,0,0
6.64,5,0,0.1,0,0
6.65,5,0,0.1,0,0
6.66,5,0,0.1,0,0
6.67,5,0,0.1,0,0
6.68,5,0,0.1,0,0
6.69,5,0,0.1,0,0
6.7,5,0,0.1,0,0
6.71,5,0,0.1,0,0
6.72,5,0,0.1,0,0
6.73,5,0,0.1,0,0
6.74,5,0,0.1,0,0
6.75,5,0,0.1,0,0
6.76,5,0,0.1,0,0
6.77,5,0,0.1,0,0
6.78,5,0,0.1,0,0
6.79,5,0,0.1,0,0
6.8,5,0,0.1,0,0
6.81,5,0,0.1,0,0
6.82,5,0,0.1,0,0
6.83,5,0,0.1,0,0
6.84,5,0,0.1,0,0
6.85,5,0,0.1,0,0
6.86,5,0,0.1,0,0
6.87,5,0,0.1,0,0
6.88,5,0,0.1,0,0
6.89,5,0,0.1,0,0
6.9,5,0,0.1,0,0
6.91,5,0,0.1,0,0
6.92,5,0,0.1,0,0
6.93,5,0,0.1,0,0
6.94,5,0,0.1,0,0
6.95,5,0,0.1,0,0
6.96,5,0,0.1,0,0
6.97,5,0,0.1,0,0
6.98,5,0,0.1,0,0
6.99,5,0,0.1,0,0
7,5,0,0.1,0,0
7.01,5,0,0.1,0,0
7.02,5,0,0.1,0,0
7.03,5,0,0.1,0,0
7.04,5,0,0.1,0,0
7.05,5,0,0.1,0,0
7.06,5,0,0.1,0,0
7.07,5,0,0.1,0,0
7.08,5,0,0.1,0,0
7.09,5,0,0.1,0,0
7.1,5,0,0.1,0,0
7.11,5,0,0.1,0,0
7.12,5,0,0.1,0,0
7.13,5,0,0.1,0,0
7.14,5,0,0.1,0,0
7.15,5,0,0.1,0,0
7.16,5,0,0.1,0,0
7.17,5,0,0.1,0,0
7.18,5,0,0.1,0,0
7.19,5,0,0.1,0,0
7.2,5,0,0.1,0,0
7.21,5,0,0.1,0,0
7.22,5,0,0.1,0,0
7.23,5,0,0.1,0,0
7.24,5,0,0.1,0,0
7.25,5,0,0.1,0,0
7.26,5,0,0.1,0,0
7.27,5,0,0.1,0,0
7.28,5,0,0.1,0,0
7.29,5,0,0.1,0,0
7.3,5,0,0.1,0,0
7.31,5,0,0.1,0,0
7.32,5,0,0.1,0,0
7.33,5,0,0.1,0,0
7.34,5,0,0.1,0,0
7.35,5,0,0.1,0,0
7.36,5,0,0.1,0,0
7.37,5,0,0.1,0,0
7.38,5,0,0.1,0,0
7.39,5,0,0.1,0,0
7.4,5,0,0.1,0,0
7.41,5,0,0.1,0,0
7.42,5,0,0.1,0,0
7.43,5,0,0.1,0,0
7.44,5,0,0.1,0,0
7.45,5,0,0.1,0,0
7.46,5,0,0.1,0,0
7.47,5,0,0.1,0,0
7.48,5,0,0.1,0,0
7.49,5,0,0.1,0,0
7.5,5,0,0.1,0,0
7.51,5,0,0.1,0,0
7.52,5,0,0.1,0,0
7.53,5,0,0.1,0,0
7.54,5,0,0.1,0,0
7.55,5,0,0.1,0,0
7.56,5,0,0.1,0,0
7.57,5,0,0.1,0,0
7.58,5,0,0.1,0,0
7.59,5,0,0.1,0,0
7.6,5,0,0.1,0,0
7.61,5,0,0.1,0,0
7.62,5,0,0.1,0,0
7.63,5,0,0.1,0,0
7.64,5,0,0.1,0,0
7.65,5,0,0.1,0,0
7.66,5,0,0.1,0,0
7.67,5,0,0.1,0,0
7.68,5,0,0.1,0,0
7.69,5,0,0.1,0,0
7.7,5,0,0.1,0,0
7.71,5,0,0.1,0,0
7.72,5,0,0.1,0,0
7.73,5,0,0.1,0,0
7.74,5,0,0.1,0,0
7.75,5,0,0.1,0,0
7.76,5,0,0.1,0,0
7.77,5,0,0.1,0,0
7.78,5,0,0.1,0,0
7.79,5,0,0.1,0,0
7.8,5,0,0.1,0,0
7.81,5,0,0.1,0,0
7.82,5,0,0.1,0,0
7.83,5,0,0.1,0,0
7.84,5,0,0.1,0,0
7.85,5,0,0.1,0,0
7.86,5,0,0.1,0,0
7.87,5,0,0.1,0,0
7.88,5,0,0.1,0,0
7.89,5,0,0.1,0,0
7.9,5,0,0.1,0,0
7.91,5,0,0.1,0,0
7.92,5,0,0.1,0,0
7.93,5,0,0.1,0,0
7.94,5,0,0.1,0,0
7.95,5,0,0.1,0,0
7.96,5,0,0.1,0,0
7.97,5,0,0.1,0,0
7.98,5,0,0.1,0,0
7.99,5,0,0.1,0,0
8,5,0,0.1,0,0
8.01,5,0,0.1,0,0
8.02,5,0,0.1,0,0
8.03,5,0,0.1,0,0
8.04,5,0,0.1,0,0
8.05,5,0,0.1,0,0
8.06,5,0,0.1,0,0
8.07,5,0,0.1,0,0
8.08,5,0,0.1,0,0
8.09,5,0,0.1,0,0
8.1,5,0,0.1,0,0
8.11,5,0,0.1,0,0
8.12,5,0,0.1,0,0
8.13,5,0,0.1,0,0
8.14,5,0,0.1,0,0
8.15,5,0,0.1,0,0
8.16,5,0,0.1,0,0
8.17,5,0,0.1,0,0
8.18,5,0,0.1,0,0
8.19,5,0,0.1,0,0
8.2,5,0,0.1,0,0
8.21,5,0,0.1,0,0
8.22,5,0,0.1,0,0
8.23,5,0,0.1,0,0
8.24,5,0,0.1,0,0
8.25,5,0,0.1,0,0
8.26,5,0,0.1,0,0
8.27,5,0,0.1,0,0
8.28,5,0,0.1,0,0
8.29,5,0,0.1,0,0
8.3,5,0,0.1,0,0
8.31,5,0,0.1,0,0
8.32,5,0,0.1,0,0
8.33,5,0,0.1,0,0
8.34,5,0,0.1,0,0
8.35,5,0,0.1,0,0
8.36,5,0,0.1,0,0
8.37,5,0,0.1,0,0
8.38,5,0,0.1,0,0
8.39,5,0,0.1,0,0
8.4,5,0,0.1,0,0
8.41,5,0,0.1,0,0
8.42,5,0,0.1,0,0
8.43,5,0,0.1,0,0
8.44,5,0,0.1,0,0
8.45,5,0,0.1,0,0
8.46,5,0,0.1,0,0
8.47,5,0,0.1,0,0
8.48,5,0,0.1,0,0
8.49,5,0,0.1,0,0
8.5,5,0,0.1,0,0
8.51,5,0,0.1,0,0
8.52,5,0,0.1,0,0
8.53,5,0,0.1,0,0
8.54,5,0,0.1,0,0
8.55,5,0,0.1,0,0
8.56,5,0,0.1,0,0
8.57,5,0,0.1,0,0
8.58,5,0,0.1,0,0
8.59,5,0,0.1,0,0
8.6,5,0,0.1,0,0
8.61,5,0,0.1,0,0
8.62,5,0,0.1,0,0
8.63,5,0,0.1,0,0
8.64,5,0,0.1,0,0
8.65,5,0,0.1,0,0
8.66,5,0,0.1,0,0
8.67,5,0,0.1,0,0
8.68,5,0,0.1,0,0
8.69,5,0,0.1,0,0
8.7,5,0,0.1,0,0
8.71,5,0,0.1,0,0
8.72,5,0,0.1,0,0
8.73,5,0,0.1,0,0
8.74,5,0,0.1,0,0
8.75,5,0,0.1,0,0
8.76,5,0,0.1,0,0
8.77,5,0,0.1,0,0
8.78,5,0,0.1,0,0
8.79,5,0,0.1,0,0
8.8,5,0,0.1,0,0
8.81,5,0,0.1,0,0
8.82,5,0,0.1,0,0
8.83,5,0,0.1,0,0
8.84,5,0,0.1,0,0
8.85,5,0,0.1,0,0
8.86,5,0,0.1,0,0
8.87,5,0,0.1,0,0
8.88,5,0,0.1,0,0
8.89,5,0,0.1,0,0
8.9,5,0,0.1,0,0
8.91,5,0,0.1,0,0
8.92,5,0,0.1,0,0
8.93,5,0,0.1,0,0
8.94,5,0,0.1,0,0
8.95,5,0,0.1,0,0
8.96,5,0,0.1,0,0
8.97,5,0,0.1,0,0
8.98,5,0,0.1,0,0
8.99,5,0,0.1,0,0
9,5,0,0.1,0,0
9.01,5,0,0.1,0,0
9.02,5,0,0.1,0,0
9.03,5,0,0.1,0,0
9.04,5,0,0.1,0,0
9.05,5,0,0.1,0,0
9.06,5,0,0.1,0,0
9.07,5,0,0.1,0,0
9.08,5,0,0.1,0,0
9.09,5,0,0.1,0,0
9.1,5,0,0.1,0,0
9.11,5,0,0.1,0,0
9.12,5,0,0.1,0,0
9.13,5,0,0.1,0,0
9.14,5,0,0.1,0,0
9.15,5,0,0.1,0,0
9.16,5,0,0.1,0,0
9.17,5,0,0.1,0,0
9.18,5,0,0.1,0,0
9.19,5,0,0.1,0,0
9.2,5,0,0.1,0,0
9.21,5,0,0.1,0,0
9.22,5,0,0.1,0,0
9.23,5,0,0.1,0,0
9.24,5,0,0.1,0,0
9.25,5,0,0.1,0,0
9.26,5,0,0.1,0,0
9.27,5,0,0.1,0,0
9.28,5,0,0.1,0,0
9.29,5,0,0.1,0,0
9.3,5,0,0.1,0,0
9.31,5,0,0.1,0,0
9.32,5,0,0.1,0,0
9.33,5,0,0.1,0,0
9.34,5,0,0.1,0,0
9.35,5,0,0.1,0,0
9.36,5,0,0.1,0,0
9.37,5,0,0.1,0,0
9.38,5,0,0.1,0,0
9.39,5,0,0.1,0,0
9.4,5,0,0.1,0,0
9.41,5,0,0.1,0,0
9.42,5,0,0.1,0,0
9.43,5,0,0.1,0,0
9.44,5,0,0.1,0,0
9.45,5,0,0.1,0,0
9.46,5,0,0.1,0,0
9.47,5,0,0.1,0,0
9.48,5,0,0.1,0,0
9.49,5,0,0.1,0,0
9.5,5,0,0.1,0,0
9.509999946,4.999971429,-0.005714286,0.099999456,0.000285714,-0.057142857
9.519999565,4.999885716,-0.011428571,0.099999456,0.000285714,-0.057142857
9.529998531,4.999742863,-0.017142857,0.099999456,0.000285714,-0.057142857
9.539996517,4.999542877,-0.022857143,0.099999456,0.000285714,-0.057142857
9.549993198,4.999285763,-0.028571429,0.099999456,0.000285714,-0.057142857
9.559988246,4.998971529,-0.034285714,0.099999456,0.000285714,-0.057142857
9.569981335,4.998600187,-0.04,0.099999456,0.000285714,-0.057142857
9.579972139,4.998171747,-0.045714286,0.099999456,0.000285714,-0.057142857
9.589960332,4.997686224,-0.051428571,0.099999456,0.000285714,-0.057142857
9.599945587,4.997143635,-0.057142857,0.099999456,0.000285714,-0.057142857
9.609927579,4.996543995,-0.062857143,0.099999456,0.000285714,-0.057142857
9.619905981,4.995887326,-0.068571429,0.099999456,0.000285714,-0.057142857
9.629880468,4.995173649,-0.074285714,0.099999456,0.000285714,-0.057142857
9.639850714,4.994402986,-0.08,0.099999456,0.000285714,-0.057142857
9.649816394,4.993575363,-0.085714286,0.099999456,0.000285714,-0.057142857
9.659777182,4.992690808,-0.091428571,0.099999456,0.000285714,-0.057142857
9.669732752,4.991749348,-0.097142857,0.099999456,0.000285714,-0.057142857
9.67968278,4.990751016,-0.102857143,0.099999456,0.000285714,-0.057142857
9.689626941,4.989695842,-0.108571429,0.099999456,0.000285714,-0.057142857
9.69956491,4.988583862,-0.114285714,0.099999456,0.000285714,-0.057142857
9.709496363,4.987415113,-0.12,0.099999456,0.000285714,-0.057142857
9.719420975,4.986189631,-0.125714286,0.099999456,0.000285714,-0.057142857
9.729338422,4.984907458,-0.131428571,0.099999456,0.000285714,-0.057142857
9.739248381,4.983568635,-0.137142857,0.099999456,0.000285714,-0.057142857
9.749150527,4.982173206,-0.142857143,0.099999456,0.000285714,-0.057142857
9.759044538,4.980721216,-0.148571429,0.099999456,0.000285714,-0.057142857
9.768930091,4.979212713,-0.154285714,0.099999456,0.000285714,-0.057142857
9.778806862,4.977647746,-0.16,0.099999456,0.000285714,-0.057142857
9.788674529,4.976026366,-0.165714286,0.099999456,0.000285714,-0.057142857
9.79853277,4.974348626,-0.171428571,0.099999456,0.000285714,-0.057142857
9.808381263,4.972614582,-0.177142857,0.099999456,0.000285714,-0.057142857
