x,y,theta
2,5.8,0
2,5.76,0
2,5.72,0
2,5.68,0
2,5.64,0
2,5.6,0
2,5.56,0
2,5.52,0
2,5.48,0
2,5.44,0
2,5.4,0
2,5.36,0
2,5.32,0
2,5.28,0
2,5.24,0
2,5.2,0
2,5.16,0
2,5.12,0
2,5.08,0
2,5.04,0
2,5,0
2,4.96,0
2,4.92,0
2,4.88,0
2,4.84,0
2,4.8,0
2,4.76,0
2,4.72,0
2,4.68,0
2,4.64,0
2,4.6,0
2,4.56,0
2,4.52,0
2,4.48,0
2,4.44,0
2,4.4,0
2,4.36,0
2,4.32,0
2,4.28,0
2,4.24,0
2,4.2,0
2,4.16,0
2,4.12,0
2,4.08,0
2,4.04,0
2,4,0
2,3.96,0
2,3.92,0
2,3.88,0
2,3.84,0
2,3.8,0
2,3.76,0
2,3.72,0
2,3.68,0
2,3.64,0
2,3.6,0
2,3.56,0
2,3.52,0
2,3.48,0
2,3.44,0
2,3.4,0
2,3.36,0
2,3.32,0
2,3.28,0
2,3.24,0
2,3.2,0
2,3.16,0
2,3.12,0
2,3.08,0
2,3.04,0
2,3,0
2,2.96,0
2,2.92,0
2,2.88,0
2,2.84,0
2,2.8,0
2,2.76,0
2,2.72,0
2,2.68,0
2,2.64,0
2,2.6,0
2,2.56,0
2,2.52,0
2,2.48,0
2,2.44,0
2,2.4,0
2,2.36,0
2,2.32,0
2,2.28,0
2,2.24,0
2,2.2,0
2,2.16,0
2,2.12,0
2,2.08,0
2,2.04,0
2,2,0
2,1.96,0
2,1.92,0
2,1.88,0
2,1.84,0
2,1.8,0
2,1.76,0
2,1.72,0
2,1.68,0
2,1.64,0
2,1.6,0
2,1.56,0
2,1.52,0
2,1.48,0
2,1.44,0
2,1.4,0
2,1.36,0
2,1.32,0
2,1.28,0
2,1.24,0
2,1.2,0
2,1.16,0
2,1.12,0
2,1.08,0
2,1.04,0
2,0.999999999999996,0
2,0.959999999999996,0
2,0.919999999999996,0
2,0.879999999999995,0
2,0.839999999999995,0
2,0.799999999999995,0
2,0.759999999999995,0
2,0.719999999999995,0
2,0.679999999999995,0
2,0.639999999999995,0
2,0.599999999999995,0
2,0.559999999999995,0
2,0.519999999999995,0
2,0.479999999999995,0
2,0.439999999999995,0
2,0.399999999999995,0
2,0.359999999999995,0
2,0.319999999999995,0
2,0.279999999999995,0
2,0.239999999999995,0
2,0.199999999999995,0
2,0.159999999999995,0
2,0.119999999999995,0
2,0.079999999999995,0
2,0.039999999999995,0
2,0,0
